2017-09-20 12:30	1312.808	1312.909	1310.881	1311.272	30
2017-09-20 13:00	1311.298	1312.162	1311.038	1311.929	30
2017-09-20 13:30	1311.929	1312.562	1310.791	1311.822	30
2017-09-20 14:00	1311.832	1313.401	1310.972	1313.071	30
2017-09-20 14:30	1313.038	1314.822	1312.278	1313.961	30
2017-09-20 15:00	1313.961	1314.162	1311.121	1311.511	30
2017-09-20 15:30	1311.541	1312.358	1311.412	1311.642	30
2017-09-20 16:00	1311.632	1313.219	1311.591	1312.322	30
2017-09-20 16:30	1312.331	1313.329	1311.898	1313.219	30
2017-09-20 17:00	1313.219	1313.502	1311.922	1312.921	30
2017-09-20 17:30	1312.952	1315.132	1312.912	1313.251	30
2017-09-20 18:00	1313.151	1315.891	1300.878	1303.411	30
2017-09-20 18:30	1303.391	1303.391	1296.008	1301.001	30
2017-09-20 19:00	1300.982	1301.071	1297.491	1298.842	30
2017-09-20 19:30	1298.842	1302.162	1298.421	1300.552	30
2017-09-20 20:00	1300.562	1301.479	1299.351	1300.541	30
2017-09-20 20:30	1300.541	1301.192	1299.288	1300.742	30
2017-09-20 22:00	1301.018	1301.692	1300.739	1300.892	30
2017-09-20 22:30	1300.891	1301.202	1300.459	1301.001	30
2017-09-20 23:00	1301.002	1301.322	1299.981	1300.158	30
2017-09-20 23:30	1300.158	1300.599	1298.409	1298.951	30
2017-09-21 00:00	1298.931	1298.932	1295.812	1298.599	30
2017-09-21 00:30	1298.549	1299.248	1298.099	1299.038	30
2017-09-21 01:00	1299.031	1300.882	1298.221	1299.331	30
2017-09-21 01:30	1299.331	1300.239	1297.549	1299.858	30
2017-09-21 02:00	1299.858	1300.548	1299.191	1299.931	30
2017-09-21 02:30	1299.932	1299.988	1299.051	1299.751	30
2017-09-21 03:00	1299.741	1300.128	1299.151	1299.428	30
2017-09-21 03:30	1299.428	1300.042	1299.149	1299.352	30
2017-09-21 04:00	1299.362	1299.476	1297.978	1298.378	30
2017-09-21 04:30	1298.378	1298.882	1298.091	1298.321	30
2017-09-21 05:00	1298.331	1298.652	1297.482	1298.131	30
2017-09-21 05:30	1298.131	1298.471	1297.238	1297.531	30
